DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2015-01-01,0.02,2.0,37.125,41.0,36.142857142857146
2015-01-02,0.3071428571428571,0.6000000000000001,39.0625,42.7,37.6
2015-01-03,0.122,,37.588235294117645,40.0,35.0
2015-01-04,0.13,1.6,33.0,36.75,
2015-01-05,0.06,1.8714285714285714,23.58823529411765,37.0,
2015-01-06,,1.9249999999999998,11.277777777777779,19.2,3.0
2015-01-07,,1.8749999999999998,12.222222222222221,16.875,3.272727272727273
2015-01-08,0.185,1.875,24.27777777777778,35.0,15.0
2015-01-09,0.4437500000000001,3.983333333333333,32.55555555555556,35.5,28.714285714285715
2015-01-10,0.195,4.383333333333334,31.72222222222222,37.5,30.6
2015-01-11,0.40625,5.25,33.22222222222222,36.666666666666664,30.0
2015-01-12,0.115,4.624999999999999,28.72222222222222,,25.454545454545453
2015-01-13,0.195,5.4399999999999995,37.388888888888886,39.0,29.88888888888889
2015-01-14,0.1975,3.38,36.833333333333336,40.5,35.333333333333336
2015-01-15,0.185,3.06,33.166666666666664,36.625,33.25
2015-01-16,0.13799999999999998,3.425,34.888888888888886,38.77777777777778,31.545454545454547
2015-01-17,0.24000000000000002,3.1249999999999996,34.55555555555556,37.125,34.666666666666664
2015-01-18,,3.625,33.44444444444444,37.45454545454545,
2015-01-19,,2.82,28.555555555555557,32.142857142857146,26.4
2015-01-20,,3.4250000000000003,26.38888888888889,29.166666666666668,21.0
2015-01-21,0.08499999999999999,2.616666666666667,26.38888888888889,27.6,24.636363636363637
2015-01-22,0.065,2.8625000000000003,28.11111111111111,31.666666666666668,26.285714285714285
2015-01-23,0.049999999999999996,3.0124999999999997,29.055555555555557,31.428571428571427,25.6
2015-01-24,,3.6250000000000004,26.5,29.333333333333332,19.5
2015-01-25,0.11,3.5875,26.72222222222222,29.857142857142858,22.454545454545453
2015-01-26,0.025,3.9375,27.88888888888889,31.714285714285715,23.5
2015-01-27,,3.9374999999999996,28.0,30.25,27.333333333333332
2015-01-28,0.03,3.925,28.5,32.57142857142857,23.7
2015-01-29,0.115,3.775,30.944444444444443,34.0,29.181818181818183
2015-01-30,0.01,4.214285714285714,31.333333333333332,34.0,28.727272727272727
2015-01-31,0.1542857142857143,3.557142857142857,34.27777777777778,36.142857142857146,32.81818181818182
2015-02-01,0.31875,3.842857142857143,31.555555555555557,34.4,31.5
2015-02-02,0.12000000000000001,3.8874999999999997,30.055555555555557,33.57142857142857,26.666666666666668
2015-02-03,,3.8375,26.88888888888889,31.75,22.428571428571427
2015-02-04,0.035,3.7874999999999996,26.22222222222222,30.875,20.666666666666668
2015-02-05,0.03666666666666667,3.9750000000000005,23.11111111111111,29.0,22.333333333333332
2015-02-06,,3.9875000000000003,28.0,34.5,15.727272727272727
2015-02-07,0.048,4.966666666666667,32.666666666666664,34.72727272727273,32.666666666666664
2015-02-08,0.09142857142857144,4.1375,27.5,33.0,28.0
2015-02-09,0.052500000000000005,4.2875,25.72222222222222,32.0,17.272727272727273
2015-02-10,,5.25,34.77777777777778,40.875,26.375
2015-02-11,,5.066666666666667,31.77777777777778,37.166666666666664,28.25
2015-02-12,0.005,5.5200000000000005,32.833333333333336,33.714285714285715,31.0
2015-02-13,0.025,4.733333333333333,31.61111111111111,33.142857142857146,
2015-02-14,,4.666666666666667,31.61111111111111,32.875,29.3
2015-02-15,,4.666666666666667,28.22222222222222,33.75,
2015-02-16,,5.5200000000000005,20.555555555555557,27.625,12.1
2015-02-17,,5.44,24.72222222222222,30.875,16.454545454545453
2015-02-18,0.02,5.4399999999999995,33.388888888888886,37.57142857142857,26.363636363636363
2015-02-19,0.0575,4.720000000000001,36.833333333333336,38.5,34.25
2015-02-20,0.02,3.7,35.27777777777778,38.5,33.5
2015-02-21,0.03,3.06,37.0,43.375,32.0
2015-02-22,0.04,3.5250000000000004,36.833333333333336,39.75,33.7
2015-02-23,,4.333333333333333,35.55555555555556,38.0,30.363636363636363
2015-02-24,0.08000000000000002,3.7999999999999994,37.55555555555556,39.166666666666664,35.166666666666664
2015-02-25,,2.6333333333333333,35.77777777777778,41.72727272727273,33.333333333333336
2015-02-26,,1.9666666666666668,33.22222222222222,39.0,26.857142857142858
2015-02-27,,2.55,32.833333333333336,36.09090909090909,27.11111111111111
2015-02-28,0.04,1.7000000000000002,34.333333333333336,36.63636363636363,32.0
2015-03-01,0.0,2.15,36.888888888888886,40.45454545454545,32.9
2015-03-02,0.10166666666666667,1.75,38.22222222222222,40.2,35.0
2015-03-03,0.27875,1.4,36.77777777777778,39.0,33.0
2015-03-04,0.09666666666666668,0.6666666666666666,35.388888888888886,39.63636363636363,32.4
2015-03-05,0.225,1.2,32.833333333333336,39.36363636363637,25.5
2015-03-06,,1.0,32.27777777777778,37.8,24.3
2015-03-07,0.06999999999999999,0.7000000000000001,36.94444444444444,42.666666666666664,32.8
2015-03-08,,,45.111111111111114,51.27272727272727,39.5
2015-03-09,0.02,,41.22222222222222,45.888888888888886,41.5
2015-03-10,,,37.94444444444444,45.333333333333336,28.6
2015-03-11,,,38.666666666666664,45.09090909090909,34.142857142857146
2015-03-12,,,36.27777777777778,43.45454545454545,29.555555555555557
2015-03-13,,,37.611111111111114,46.09090909090909,28.636363636363637
2015-03-14,,,39.27777777777778,48.27272727272727,32.5
2015-03-15,,,40.27777777777778,50.54545454545455,31.0
2015-03-16,,,41.55555555555556,52.72727272727273,28.636363636363637
2015-03-17,,,42.77777777777778,55.18181818181818,32.0
2015-03-18,,,40.22222222222222,55.09090909090909,26.545454545454547
2015-03-19,,,38.833333333333336,53.54545454545455,24.7
2015-03-20,,,37.27777777777778,44.18181818181818,27.3
2015-03-21,0.1414285714285714,0.4,31.22222222222222,33.0,
2015-03-22,,0.5,28.055555555555557,31.77777777777778,20.0
2015-03-23,0.09000000000000001,0.4,34.166666666666664,38.8,29.272727272727273
2015-03-24,0.02,1.2,38.27777777777778,43.90909090909091,33.75
2015-03-25,,,37.55555555555556,47.27272727272727,28.428571428571427
2015-03-26,,,39.666666666666664,48.18181818181818,29.09090909090909
2015-03-27,0.12333333333333334,,43.833333333333336,50.0,38.7
2015-03-28,0.2525,,41.27777777777778,45.666666666666664,40.0
2015-03-29,0.145,,39.0,44.4,33.0
2015-03-30,0.24,0.4,37.55555555555556,44.0,32.875
2015-03-31,0.21999999999999997,,39.0,43.45454545454545,35.5
2015-04-01,0.21499999999999997,,37.44444444444444,40.0,33.54545454545455
2015-04-02,0.2557142857142857,,36.77777777777778,40.27272727272727,34.666666666666664
2015-04-03,0.10428571428571429,0.4,36.5,40.0,33.888888888888886
2015-04-04,0.11166666666666668,,35.72222222222222,39.9,33.0
2015-04-05,0.09571428571428572,0.4,35.666666666666664,39.72727272727273,31.9
2015-04-06,0.04,,38.111111111111114,45.45454545454545,31.444444444444443
2015-04-07,,,38.44444444444444,45.54545454545455,31.3
2015-04-08,,,41.611111111111114,52.36363636363637,33.63636363636363
2015-04-09,,,43.5,51.90909090909091,35.0
2015-04-10,,,45.5,55.45454545454545,36.7
2015-04-11,,,48.22222222222222,62.45454545454545,34.2
2015-04-12,0.06,,45.27777777777778,54.888888888888886,38.4
2015-04-13,0.25857142857142856,,39.55555555555556,44.125,
2015-04-14,0.02,,39.27777777777778,45.0,33.44444444444444
2015-04-15,0.14142857142857143,1.2,41.111111111111114,48.27272727272727,33.72727272727273
2015-04-16,0.53,1.2,41.388888888888886,47.81818181818182,35.54545454545455
2015-04-17,0.10285714285714286,0.4,38.55555555555556,44.0,34.42857142857143
2015-04-18,0.035,,39.5,46.09090909090909,34.125
2015-04-19,,,40.333333333333336,45.45454545454545,33.90909090909091
2015-04-20,0.0825,,41.833333333333336,47.36363636363637,37.2
