DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2015-01-01,0.022000000000000002,1.4666666666666666,34.9,37.285714285714285,29.5
2015-01-02,0.03900000000000001,0.8999999999999999,38.3,43.5,32.3
2015-01-03,0.037,,38.0,40.888888888888886,34.5
2015-01-04,0.06100000000000001,0.6666666666666666,35.6,37.5,33.57142857142857
2015-01-05,0.049,0.5333333333333333,32.9,36.285714285714285,34.5
2015-01-06,0.045000000000000005,0.75,21.3,32.7,18.75
2015-01-07,0.005,0.6500000000000001,20.2,24.0,12.125
2015-01-08,0.020999999999999998,1.0,30.9,29.5,21.22222222222222
2015-01-09,0.22599999999999998,1.9,38.2,41.666666666666664,31.22222222222222
2015-01-10,0.27799999999999997,0.8,42.7,50.8,36.55555555555556
2015-01-11,0.229,,38.3,49.1,36.0
2015-01-12,0.052000000000000005,1.5999999999999999,39.0,40.0,34.9
2015-01-13,0.039,,43.9,47.75,39.857142857142854
2015-01-14,0.025,,41.4,47.44444444444444,29.0
2015-01-15,0.026000000000000002,0.4,36.2,42.2,30.75
2015-01-16,0.005,,40.9,47.25,33.75
2015-01-17,0.011000000000000001,,38.4,46.375,32.25
2015-01-18,0.05800000000000001,,33.6,39.666666666666664,29.75
2015-01-19,0.004,,31.6,34.8,27.5
2015-01-20,0.011,0.6399999999999999,32.5,33.2,29.857142857142858
2015-01-21,0.06200000000000001,1.44,33.7,36.142857142857146,31.0
2015-01-22,0.019,1.2,33.4,35.888888888888886,29.857142857142858
2015-01-23,0.065,1.2,33.4,36.375,31.5
2015-01-24,0.004,1.2,30.9,33.0,28.5
2015-01-25,0.034,1.5999999999999999,31.8,35.833333333333336,27.4
2015-01-26,0.034,1.3000000000000003,31.8,34.285714285714285,30.166666666666668
2015-01-27,0.05,1.3000000000000003,32.3,36.8,27.25
2015-01-28,0.043000000000000003,1.2600000000000002,34.3,36.333333333333336,32.5
2015-01-29,0.035,1.4666666666666668,33.5,36.111111111111114,31.25
2015-01-30,0.012,0.9333333333333335,33.4,37.625,26.714285714285715
2015-01-31,0.15,1.3833333333333335,32.7,36.22222222222222,29.4
2015-02-01,0.064,1.3875,31.5,37.0,26.25
2015-02-02,0.013000000000000001,1.8333333333333333,30.3,36.285714285714285,25.0
2015-02-03,0.011000000000000001,1.742857142857143,29.7,34.5,24.75
2015-02-04,0.028000000000000004,1.6666666666666667,27.8,33.666666666666664,21.22222222222222
2015-02-05,0.006,1.5333333333333332,26.9,31.0,21.285714285714285
2015-02-06,0.0,1.5374999999999999,26.5,29.833333333333332,22.25
2015-02-07,0.0,1.3875000000000002,30.1,34.833333333333336,22.444444444444443
2015-02-08,0.031999999999999994,1.4,31.0,35.44444444444444,29.333333333333332
2015-02-09,0.017,1.4555555555555555,31.9,41.0,25.0
2015-02-10,0.042,1.7166666666666668,35.6,38.5,32.625
2015-02-11,0.011,0.6666666666666666,35.0,36.0,33.0
2015-02-12,0.0,0.4,34.2,38.125,31.0
2015-02-13,0.0,,32.3,41.166666666666664,24.142857142857142
2015-02-14,0.0,,32.8,43.44444444444444,24.0
2015-02-15,0.0,,31.7,37.857142857142854,25.4
2015-02-16,0.0,,29.4,34.875,18.0
2015-02-17,0.0,,28.7,36.5,20.571428571428573
2015-02-18,0.0,,32.1,38.166666666666664,23.375
2015-02-19,0.007000000000000001,,36.1,41.125,29.857142857142858
2015-02-20,0.001,,36.1,45.166666666666664,27.333333333333332
2015-02-21,0.0,,38.0,46.875,30.285714285714285
2015-02-22,0.0,,37.0,45.5,27.857142857142858
2015-02-23,0.0025,,39.2,46.285714285714285,30.0
2015-02-24,0.015,,40.5,46.44444444444444,37.666666666666664
2015-02-25,0.011,,38.9,44.625,32.857142857142854
2015-02-26,0.06000000000000001,,38.5,43.125,31.0
2015-02-27,0.007000000000000001,,39.8,43.875,35.285714285714285
2015-02-28,0.0,,39.5,45.3,33.75
2015-03-01,0.005,,39.0,46.166666666666664,31.22222222222222
2015-03-02,0.017,,39.9,47.75,32.0
2015-03-03,0.126,0.4,36.6,42.77777777777778,31.25
2015-03-04,0.082,1.2999999999999998,35.3,41.111111111111114,29.666666666666668
2015-03-05,0.094,1.0666666666666667,34.4,40.75,30.333333333333332
2015-03-06,0.008,0.5333333333333333,33.5,39.42857142857143,25.833333333333332
2015-03-07,0.023000000000000003,,40.5,46.44444444444444,32.6
2015-03-08,0.001,,46.5,55.857142857142854,36.57142857142857
2015-03-09,0.0,,44.2,54.375,29.5
2015-03-10,0.0,,41.7,55.0,28.4
2015-03-11,0.01375,,39.1,47.55555555555556,31.0
2015-03-12,0.0,,39.4,45.714285714285715,33.285714285714285
2015-03-13,0.012,,37.5,42.22222222222222,33.714285714285715
2015-03-14,0.07699999999999999,,39.3,43.0,37.166666666666664
2015-03-15,0.06200000000000001,,42.7,48.875,38.285714285714285
2015-03-16,0.0,,44.7,53.888888888888886,37.8
2015-03-17,0.0,,45.2,55.857142857142854,35.857142857142854
2015-03-18,0.0,,41.5,53.714285714285715,29.333333333333332
2015-03-19,0.0,,38.5,51.125,24.571428571428573
2015-03-20,0.0,,39.4,50.833333333333336,25.555555555555557
2015-03-21,0.026000000000000002,,41.0,50.285714285714285,32.0
2015-03-22,0.034999999999999996,0.4,32.1,42.7,24.5
2015-03-23,0.002,,35.8,47.125,22.625
2015-03-24,0.0,,43.1,56.25,28.1
2015-03-25,0.0,,48.8,60.55555555555556,34.0
2015-03-26,0.01888888888888889,,51.1,59.0,41.0
2015-03-27,0.10300000000000001,,48.0,57.333333333333336,43.0
2015-03-28,0.11699999999999999,,41.8,50.0,38.333333333333336
2015-03-29,0.096,,44.1,49.833333333333336,34.25
2015-03-30,0.24500000000000002,,44.4,50.22222222222222,38.8
2015-03-31,0.133,,39.8,45.0,34.77777777777778
2015-04-01,0.327,,38.5,44.25,34.666666666666664
2015-04-02,0.0,,36.5,42.0,33.666666666666664
2015-04-03,0.122,0.5,37.1,44.25,30.4
2015-04-04,0.046000000000000006,,36.4,44.0,30.0
2015-04-05,0.038000000000000006,,36.5,43.25,31.0
2015-04-06,0.08199999999999999,0.4000000000000001,37.5,43.5,32.42857142857143
2015-04-07,0.007000000000000001,,40.7,48.5,31.75
2015-04-08,0.002,,44.8,52.666666666666664,38.0
2015-04-09,0.0,,44.9,56.625,30.428571428571427
2015-04-10,0.0,,49.7,62.666666666666664,32.666666666666664
2015-04-11,0.0,,55.4,69.33333333333333,36.22222222222222
2015-04-12,0.017,,50.4,61.666666666666664,42.5
2015-04-13,0.02,,45.9,56.142857142857146,36.285714285714285
2015-04-14,0.019,,44.0,50.6,35.75
2015-04-15,0.05000000000000001,,53.4,58.166666666666664,43.44444444444444
2015-04-16,0.004,,50.2,60.2,42.0
2015-04-17,0.0,,44.2,52.333333333333336,35.333333333333336
2015-04-18,0.037,,39.8,47.4,34.166666666666664
2015-04-19,0.018,,42.9,49.8,34.714285714285715
2015-04-20,0.006,,46.6,54.333333333333336,38.5
2015-04-21,0.0,,46.3,57.333333333333336,34.5
2015-04-22,0.0,,46.7,58.125,32.25
2015-04-23,0.0,,52.2,63.714285714285715,35.375
2015-04-24,0.0,,54.0,65.25,42.0
2015-04-25,0.001,,58.6,71.14285714285714,40.25
2015-04-26,0.006,,57.5,66.0,46.5
2015-04-27,0.054000000000000006,,58.4,69.16666666666667,46.0
2015-04-28,0.148,,53.2,64.125,50.0
