DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2015-01-01,0.005,0.7000000000000001,24.5,29.333333333333332,19.25
2015-01-02,0.0425,0.6666666666666666,26.75,32.666666666666664,21.5
2015-01-03,0.11,0.7999999999999999,33.5,37.75,27.5
2015-01-04,0.07,1.4666666666666668,32.75,39.25,28.5
2015-01-05,0.0225,1.8,31.0,35.0,23.666666666666668
2015-01-06,0.0125,1.6,25.75,34.0,14.333333333333334
2015-01-07,0.005,1.6,16.0,21.75,8.5
2015-01-08,0.0475,1.4666666666666668,21.25,26.0,16.25
2015-01-09,0.27749999999999997,1.9666666666666668,32.5,37.666666666666664,22.333333333333332
2015-01-10,0.15000000000000002,1.2,42.75,49.666666666666664,36.0
2015-01-11,0.0625,0.8,38.25,48.666666666666664,33.666666666666664
2015-01-12,0.0075,0.4,36.5,43.0,30.75
2015-01-13,0.0025,,35.25,45.5,28.666666666666668
2015-01-14,0.042499999999999996,,33.0,41.5,25.5
2015-01-15,0.0075,,36.0,41.25,31.0
2015-01-16,0.0025,,40.0,44.25,35.0
2015-01-17,0.0025,,42.75,48.25,37.0
2015-01-18,0.9774999999999999,,37.75,42.5,34.666666666666664
2015-01-19,0.0125,,36.5,41.0,34.666666666666664
2015-01-20,0.055,,35.75,41.0,30.0
2015-01-21,0.023333333333333334,0.4,38.5,43.25,34.75
2015-01-22,0.08,,40.75,44.5,36.5
2015-01-23,0.11249999999999999,,40.25,45.5,36.666666666666664
2015-01-24,0.14250000000000002,0.5333333333333333,33.5,38.666666666666664,31.666666666666668
2015-01-25,0.10500000000000001,2.766666666666667,31.0,34.0,29.5
2015-01-26,0.005,2.5,29.5,35.0,23.333333333333332
2015-01-27,0.025,2.6333333333333333,27.75,34.0,20.25
2015-01-28,0.0125,2.3666666666666667,29.0,36.75,19.25
2015-01-29,0.0775,2.175,30.0,33.75,27.25
2015-01-30,0.8049999999999999,3.75,33.0,37.25,28.0
2015-01-31,0.32499999999999996,5.424999999999999,30.5,40.75,25.666666666666668
2015-02-01,0.0,5.225,25.5,35.0,14.25
2015-02-02,0.030000000000000002,5.125,27.5,36.5,18.75
2015-02-03,0.01,4.925,26.5,34.75,17.75
2015-02-04,0.0875,6.5,28.25,34.0,22.0
2015-02-05,0.0025,5.3,26.5,35.25,17.25
2015-02-06,0.0,4.699999999999999,27.5,32.75,22.0
2015-02-07,0.0025,4.2250000000000005,24.0,34.0,15.0
2015-02-08,0.052500000000000005,6.166666666666667,27.0,33.0,19.75
2015-02-09,0.0625,5.525,26.25,30.333333333333332,18.5
2015-02-10,0.0225,4.625,34.25,37.5,28.25
2015-02-11,0.0,4.066666666666667,34.75,41.0,29.0
2015-02-12,0.0,4.75,33.0,40.5,27.0
2015-02-13,0.0,4.55,31.25,41.25,24.25
2015-02-14,0.0,4.55,33.75,46.0,24.25
2015-02-15,0.0,8.7,35.5,49.5,22.0
2015-02-16,0.0,8.7,31.75,42.75,23.25
2015-02-17,0.0,8.3,28.5,39.0,20.25
2015-02-18,0.0,7.9,28.0,40.0,15.5
2015-02-19,0.0,7.5,31.0,39.75,21.75
2015-02-20,0.0,7.5,33.25,46.0,23.0
2015-02-21,0.0,7.5,38.75,48.25,25.75
2015-02-22,0.037500000000000006,7.1,41.0,48.5,33.5
2015-02-23,0.0475,4.7,41.25,45.25,37.5
2015-02-24,0.09999999999999999,3.9,42.0,46.75,39.0
2015-02-25,0.18000000000000002,3.9,40.5,45.0,37.666666666666664
2015-02-26,0.035,3.1,39.5,42.75,37.5
2015-02-27,0.02,1.6,39.5,44.25,35.666666666666664
2015-02-28,0.0,1.2,39.25,47.75,29.666666666666668
2015-03-01,0.015,0.8,39.75,47.75,31.5
2015-03-02,0.07500000000000001,0.8,40.75,47.75,36.25
2015-03-03,0.0775,0.8,37.5,46.25,30.666666666666668
2015-03-04,0.005,,34.75,45.0,28.0
2015-03-05,0.005,,34.25,46.5,24.5
2015-03-06,0.0,0.4,34.75,44.25,26.75
2015-03-07,0.0,,34.5,50.0,22.0
2015-03-08,0.0,,36.75,53.5,23.5
2015-03-09,0.0,,38.0,54.5,23.0
2015-03-10,0.0,,41.0,58.5,27.25
2015-03-11,0.0,,40.25,53.25,28.75
2015-03-12,0.052500000000000005,,40.5,44.25,36.333333333333336
2015-03-13,0.01,,39.75,45.5,36.666666666666664
2015-03-14,0.035,,38.0,42.75,34.75
2015-03-15,0.035,0.4,43.5,52.0,34.75
2015-03-16,0.0,,47.0,56.25,39.5
2015-03-17,0.0,,46.0,59.75,35.25
2015-03-18,0.0,,41.0,54.25,29.0
2015-03-19,0.0,,38.75,52.0,27.0
2015-03-20,0.0,,38.75,52.25,25.25
2015-03-21,0.0,,42.75,58.0,27.0
2015-03-22,0.0,,41.5,51.0,34.666666666666664
2015-03-23,0.0,,38.75,53.0,25.75
2015-03-24,0.0,,47.75,59.0,29.0
2015-03-25,0.0075,,51.75,61.25,40.75
2015-03-26,0.105,,53.25,63.25,47.0
2015-03-27,0.0725,,49.0,63.333333333333336,42.333333333333336
2015-03-28,0.0025,,44.25,50.25,40.666666666666664
2015-03-29,0.0475,,43.75,53.0,29.5
2015-03-30,0.1875,,45.0,54.5,38.0
2015-03-31,0.21,1.6,38.5,46.0,31.0
2015-04-01,0.23249999999999998,1.2,38.75,46.75,32.0
2015-04-02,0.13,2.0,36.5,44.5,30.75
2015-04-03,0.035,1.2,37.25,46.0,30.666666666666668
2015-04-04,0.005,0.4,36.75,48.25,26.75
2015-04-05,0.0,,36.75,49.0,27.0
2015-04-06,0.0025,,36.25,45.75,25.25
2015-04-07,0.0025,,41.75,49.5,32.5
2015-04-08,0.0075,,44.75,53.5,39.0
2015-04-09,0.005,,47.5,60.0,35.333333333333336
2015-04-10,0.0,,49.25,65.75,29.25
2015-04-11,0.0,,54.0,69.0,37.0
2015-04-12,0.0,,55.0,67.75,41.5
2015-04-13,0.015,,52.75,69.25,39.5
2015-04-14,0.0,,48.0,58.25,35.75
2015-04-15,0.0,,56.75,72.0,41.75
2015-04-16,0.0,,60.75,78.5,43.0
2015-04-17,0.08,,52.5,61.0,45.0
2015-04-18,0.015000000000000001,,42.75,50.5,36.666666666666664
2015-04-19,0.0,,43.0,54.25,30.5
2015-04-20,0.0,,48.25,59.5,32.75
2015-04-21,0.0,,50.5,62.0,39.0
2015-04-22,0.0,,51.5,64.0,38.75
2015-04-23,0.0,,54.25,70.0,34.5
2015-04-24,0.0,,55.25,70.25,39.0
2015-04-25,0.0,,58.25,72.0,39.5
2015-04-26,0.0,,58.5,71.5,44.75
2015-04-27,0.0075,,61.0,74.5,44.25
2015-04-28,0.057499999999999996,,55.75,64.5,48.0
2015-04-29,0.1675,,48.0,58.5,42.0
2015-04-30,0.0,,50.75,62.75,34.5
2015-05-01,0.0675,,52.5,62.25,39.75
2015-05-02,0.095,,51.0,57.75,45.666666666666664
2015-05-03,0.0325,,50.25,59.75,36.75
2015-05-04,0.0325,,58.25,67.5,49.5
2015-05-05,0.0,,65.25,75.5,55.0
2015-05-06,0.38,,64.5,77.75,55.333333333333336
2015-05-07,0.01,,60.0,70.75,52.666666666666664
2015-05-08,0.0325,,58.0,70.25,43.0
2015-05-09,0.065,,57.25,68.5,46.75
2015-05-10,0.022500000000000003,,56.5,67.0,47.666666666666664
2015-05-11,0.0,,53.75,64.5,43.75
2015-05-12,0.0,,58.75,73.75,37.5
2015-05-13,0.2025,,61.25,72.0,51.75
2015-05-14,0.1225,,54.25,65.5,47.333333333333336
2015-05-15,0.006666666666666667,,52.5,62.5,40.0
2015-05-16,0.0,,59.0,71.5,44.0
2015-05-17,0.0,,58.5,67.5,51.333333333333336
2015-05-18,0.0,,59.0,72.0,40.666666666666664
2015-05-19,0.025,,66.0,79.75,48.666666666666664
2015-05-20,0.6325000000000001,,64.0,78.75,53.0
2015-05-21,0.5225,,54.75,59.5,51.333333333333336
2015-05-22,0.13249999999999998,,53.5,57.0,50.75
2015-05-23,0.1325,,55.75,63.75,51.25
2015-05-24,0.065,,57.25,65.5,50.25
2015-05-25,0.2925,,57.75,66.75,50.5
2015-05-26,0.5825,,57.5,64.0,54.333333333333336
2015-05-27,0.10500000000000001,,52.0,58.5,47.333333333333336
2015-05-28,0.0,,51.5,60.25,45.666666666666664
2015-05-29,0.0,,57.0,71.75,39.0
2015-05-30,0.05,,62.5,76.25,47.0
2015-05-31,0.0875,,62.0,73.25,53.25
2015-06-01,0.0,,65.0,78.5,49.25
2015-06-02,0.0,,68.0,81.25,53.75
2015-06-03,0.0,,71.75,85.25,55.25
2015-06-04,0.0,,69.0,78.75,61.333333333333336
2015-06-05,0.0,,65.25,77.5,51.75
2015-06-06,0.0,,68.0,83.0,49.25
2015-06-07,0.0,,71.75,85.75,55.75
2015-06-08,0.1575,,71.5,85.0,59.0
2015-06-09,0.0,,68.5,79.0,58.666666666666664
2015-06-10,0.0,,67.75,79.75,55.75
2015-06-11,0.005,,69.25,81.5,56.0
2015-06-12,0.0,,73.5,85.75,57.0
2015-06-13,0.0325,,75.75,87.25,61.666666666666664
2015-06-14,0.0275,,73.75,86.75,60.0
2015-06-15,0.295,,69.0,81.25,60.666666666666664
2015-06-16,0.0025,,62.25,69.75,56.666666666666664
2015-06-17,0.0,,57.75,66.0,51.333333333333336
2015-06-18,0.0025,,60.75,72.25,46.0
2015-06-19,0.0475,,58.75,67.0,51.666666666666664
2015-06-20,0.035,,56.5,67.5,49.0
2015-06-21,0.055,,56.0,68.5,45.0
2015-06-22,0.0125,,60.0,73.0,44.0
2015-06-23,0.14500000000000002,,56.75,62.75,51.333333333333336
2015-06-24,0.01,,58.25,68.5,50.333333333333336
2015-06-25,0.0,,58.75,68.25,46.5
2015-06-26,0.0,,63.25,75.25,51.0
2015-06-27,0.0,,63.5,74.5,51.5
2015-06-28,0.005,,65.0,73.75,58.0
2015-06-29,0.21,,63.0,72.25,54.5
2015-06-30,0.0,,65.75,78.0,50.25
2015-07-01,0.0,,69.5,83.0,55.0
2015-07-02,0.0,,70.5,83.75,56.0
2015-07-03,0.0,,71.75,85.0,55.25
2015-07-04,0.0,,73.25,88.5,55.0
2015-07-05,0.0,,77.0,92.25,59.0
2015-07-06,0.0,,78.75,94.5,61.75
2015-07-07,0.0,,81.0,94.25,65.75
2015-07-08,0.49,,76.25,92.75,64.0
2015-07-09,0.10750000000000001,,64.5,75.25,57.666666666666664
2015-07-10,0.0,,60.5,72.25,48.0
2015-07-11,0.0,,62.0,76.0,42.75
2015-07-12,0.0075,,69.25,83.75,51.0
2015-07-13,0.0925,,65.5,73.75,61.333333333333336
2015-07-14,0.027500000000000004,,67.25,77.5,58.5
2015-07-15,0.0,,70.25,81.0,61.666666666666664
2015-07-16,0.0025,,72.25,86.5,56.5
2015-07-17,0.375,,75.75,93.5,60.25
2015-07-18,0.0125,,76.25,92.75,62.75
2015-07-19,0.06,,79.0,92.75,61.5
2015-07-20,0.015,,74.75,85.0,67.33333333333333
2015-07-21,0.0,,76.25,91.5,57.75
2015-07-22,0.0,,81.5,95.25,66.75
2015-07-23,0.042499999999999996,,79.0,94.5,66.5
2015-07-24,0.0225,,77.75,89.75,67.5
2015-07-25,0.10750000000000001,,76.25,91.0,64.66666666666667
2015-07-26,0.0225,,66.25,75.5,59.666666666666664
2015-07-27,0.04,,62.5,73.0,53.25
2015-07-28,0.075,,66.25,77.0,54.75
2015-07-29,0.17750000000000002,,61.5,68.75,58.0
2015-07-30,0.0325,,63.0,74.0,56.666666666666664
2015-07-31,0.0,,62.5,75.25,52.333333333333336
2015-08-01,0.0,,65.25,80.0,48.5
2015-08-02,0.02,,68.0,82.25,55.5
2015-08-03,0.055,,70.5,83.0,60.25
2015-08-04,0.085,,73.75,88.25,60.75
2015-08-05,0.0,,74.25,90.0,61.5
2015-08-06,0.06,,77.75,92.5,62.5
2015-08-07,0.0,,79.0,93.75,64.0
2015-08-08,0.0,,80.5,95.25,66.25
2015-08-09,0.0,,79.75,95.0,63.25
2015-08-10,0.0,,78.75,96.0,62.25
2015-08-11,0.0,,79.75,96.25,63.5
2015-08-12,0.0,,79.75,97.25,62.0
2015-08-13,0.0,,80.0,95.5,64.33333333333333
2015-08-14,0.0,,79.25,94.25,66.0
2015-08-15,0.02,,78.75,94.5,65.25
2015-08-16,0.43999999999999995,,73.5,87.0,64.5
2015-08-17,1.0074999999999998,,68.25,77.75,61.666666666666664
2015-08-18,0.20750000000000002,,64.25,71.33333333333333,62.666666666666664
2015-08-19,0.32,,63.0,69.25,58.0
2015-08-20,0.1825,,63.75,74.75,55.25
2015-08-21,0.0,,63.25,75.5,50.0
2015-08-22,0.03,,61.25,73.5,50.25
2015-08-23,0.04,,62.75,75.0,50.5
2015-08-24,0.0,,68.0,79.75,55.25
2015-08-25,0.015000000000000001,,66.5,76.0,56.666666666666664
2015-08-26,0.02,,66.25,80.5,56.75
2015-08-27,0.0,,69.5,83.5,52.5
2015-08-28,0.0,,75.0,89.25,61.5
2015-08-29,0.0,,75.75,92.0,61.75
2015-08-30,0.0,,77.25,93.25,61.0
2015-08-31,0.0,,77.75,93.5,61.75
2015-09-01,0.0,,77.25,91.5,62.25
2015-09-02,0.19,,68.75,81.25,60.0
2015-09-03,0.085,,65.0,75.5,57.25
2015-09-04,0.055,,64.75,75.0,57.666666666666664
2015-09-05,0.28,,59.5,67.25,55.666666666666664
2015-09-06,0.0025,,56.75,66.25,52.0
2015-09-07,0.0225,,53.75,64.5,46.5
2015-09-08,0.0025,,52.5,64.0,42.25
2015-09-09,0.0,,54.75,66.25,43.25
2015-09-10,0.10500000000000001,,56.25,68.0,46.25
2015-09-11,0.04,,57.5,62.0,53.5
2015-09-12,0.0,,60.5,71.25,53.0
2015-09-13,0.0,,61.75,74.5,50.5
2015-09-14,0.0125,,66.0,76.5,51.666666666666664
2015-09-15,0.3325,,68.5,79.75,58.25
2015-09-16,0.0,,72.25,81.25,62.25
2015-09-17,0.0,,76.0,86.75,65.0
2015-09-18,0.0125,,70.5,83.75,60.25
2015-09-19,0.49500000000000005,,63.75,70.75,59.25
2015-09-20,0.1375,,60.0,67.5,55.0
2015-09-21,0.0,,53.5,65.0,47.0
2015-09-22,0.0,,56.0,69.25,39.5
2015-09-23,0.0,,61.25,73.5,50.333333333333336
2015-09-24,0.135,,62.0,73.25,50.25
2015-09-25,0.5425,,58.25,63.5,55.0
2015-09-26,0.3625,,54.75,57.5,52.666666666666664
2015-09-27,0.005,,53.75,60.5,47.333333333333336
2015-09-28,0.0,,52.5,61.5,43.5
2015-09-29,0.0,,51.75,61.75,44.0
2015-09-30,0.0025,,49.0,56.25,43.5
2015-10-01,0.0,,48.5,62.5,37.0
2015-10-02,0.0,,49.25,65.25,35.0
2015-10-03,0.0,,55.25,69.5,40.5
2015-10-04,0.02,,60.25,70.5,49.666666666666664
2015-10-05,0.20750000000000002,,55.5,64.0,49.333333333333336
2015-10-06,0.0675,,55.75,66.75,47.0
2015-10-07,0.0,,55.5,63.5,50.0
2015-10-08,0.095,,53.25,60.25,47.5
2015-10-09,0.035,,51.5,56.5,47.333333333333336
2015-10-10,0.02,,48.0,52.75,43.0
2015-10-11,0.3325,,43.5,48.75,39.333333333333336
2015-10-12,0.215,3.9,37.75,43.0,34.666666666666664
2015-10-13,0.015,1.6,40.5,45.666666666666664,32.75
2015-10-14,0.2475,,47.5,51.5,42.75
2015-10-15,0.455,,51.5,54.75,48.25
2015-10-16,0.3225,,53.25,55.5,51.5
