DATE,PRCP,TAVG,TMAX,TMIN
2017-01-26,0.09,52,60.0,46.0
2017-01-27,0.0,54,60.0,45.0
2017-01-28,0.0,57,61.0,
2017-01-29,0.91,51,57.0,
2017-01-30,0.4,52,59.0,47.0
2017-01-31,0.07,53,60.0,
2017-02-01,0.01,56,61.0,47.0
2017-02-02,0.0,58,,55.0
2017-02-03,0.0,59,63.0,
2017-02-04,0.01,58,65.0,48.0
2017-02-05,0.02,59,,55.0
2017-02-06,0.0,55,63.0,
2017-02-07,0.46,53,59.0,49.0
2017-02-08,0.37,54,61.0,46.0
2017-02-09,0.9,55,58.0,48.0
2017-02-10,0.34,52,57.0,
2017-02-11,0.0,54,62.0,47.0
2017-02-12,0.02,55,62.0,48.0
2017-02-13,0.01,57,63.0,51.0
2017-02-14,0.0,57,61.0,
2017-02-15,0.0,54,59.0,
2017-02-16,0.0,52,60.0,
2017-02-17,0.04,53,,44.0
2017-02-18,0.0,57,63.0,49.0
2017-02-19,0.01,57,63.0,52.0
2017-02-20,0.0,56,61.0,
2017-02-21,0.0,54,59.0,
2017-02-22,0.0,55,61.0,48.0
2017-02-23,0.0,56,63.0,51.0
2017-02-24,0.02,60,,51.0
2017-02-25,0.0,61,66.0,
2017-02-26,0.0,58,64.0,
2017-02-27,0.34,59,64.0,54.0
2017-02-28,0.01,59,65.0,
2017-03-01,0.01,58,66.0,
2017-03-02,0.01,55,64.0,47.0
2017-03-03,0.01,57,65.0,50.0
2017-03-04,0.0,58,65.0,54.0
2017-03-05,0.0,59,65.0,
2017-03-06,0.0,58,63.0,53.0
2017-03-07,0.01,58,63.0,52.0
2017-03-08,0.24,56,,
2017-03-09,0.01,58,65.0,
2017-03-10,0.0,58,65.0,53.0
2017-03-11,0.0,57,63.0,
2017-03-12,0.0,55,63.0,47.0
2017-03-13,0.0,57,64.0,47.0
2017-03-14,0.0,56,62.0,
2017-03-15,0.0,55,60.0,50.0
2017-03-16,0.0,57,62.0,54.0
2017-03-17,0.01,58,65.0,
2017-03-18,0.0,58,65.0,51.0
2017-03-19,0.0,59,69.0,
2017-03-20,0.01,58,69.0,49.0
2017-03-21,0.0,58,60.0,54.0
2017-03-22,0.54,60,64.0,54.0
2017-03-23,0.01,59,67.0,51.0
2017-03-24,0.01,58,66.0,51.0
2017-03-25,0.01,60,65.0,55.0
2017-03-26,0.0,59,66.0,53.0
2017-03-27,0.01,60,67.0,
2017-03-28,0.01,57,,
2017-03-29,0.04,56,63.0,
2017-03-30,0.03,59,69.0,51.0
2017-03-31,0.0,61,73.0,
2017-04-01,0.0,61,67.0,51.0
2017-04-02,0.0,59,66.0,
2017-04-03,0.0,59,64.0,53.0
2017-04-04,0.0,58,63.0,
2017-04-05,0.16,59,68.0,52.0
2017-04-06,0.01,60,69.0,54.0
2017-04-07,0.01,58,63.0,
2017-04-08,0.02,60,66.0,55.0
2017-04-09,0.0,61,66.0,58.0
2017-04-10,0.09,60,65.0,
2017-04-11,0.0,60,69.0,51.0
2017-04-12,0.01,61,70.0,55.0
2017-04-13,0.01,63,74.0,54.0
2017-04-14,0.01,62,71.0,
2017-04-15,0.0,65,76.0,56.0
2017-04-16,0.0,63,74.0,58.0
2017-04-17,0.03,62,70.0,58.0
2017-04-18,0.0,63,71.0,
2017-04-19,0.0,63,71.0,56.0
2017-04-20,0.0,58,61.0,56.0
2017-04-21,0.06,57,61.0,
2017-04-22,0.11,56,64.0,48.0
2017-04-23,0.0,58,66.0,51.0
2017-04-24,0.0,59,68.0,
2017-04-25,0.0,62,67.0,
2017-04-26,0.0,65,72.0,60.0
2017-04-27,0.01,65,72.0,60.0
2017-04-28,0.01,65,74.0,59.0
2017-04-29,0.0,66,76.0,
2017-04-30,0.0,63,71.0,
2017-05-01,0.0,64,72.0,55.0
2017-05-02,0.0,66,76.0,
2017-05-03,0.0,65,77.0,56.0
2017-05-04,0.0,67,76.0,56.0
2017-05-05,0.0,69,76.0,64.0
2017-05-06,0.0,71,80.0,
2017-05-07,0.0,69,81.0,61.0
2017-05-08,0.01,66,75.0,60.0
2017-05-09,0.0,64,72.0,
2017-05-10,0.0,65,74.0,55.0
2017-05-11,0.0,72,78.0,64.0
2017-05-12,0.0,78,,
2017-05-13,0.0,75,84.0,
2017-05-14,0.0,70,76.0,
2017-05-15,0.0,69,80.0,
2017-05-16,0.0,68,77.0,
2017-05-17,0.0,69,78.0,61.0
2017-05-18,0.0,68,78.0,61.0
2017-05-19,0.0,69,76.0,61.0
2017-05-20,0.01,69,77.0,
2017-05-21,0.0,67,75.0,61.0
2017-05-22,0.0,69,79.0,
2017-05-23,0.0,70,78.0,61.0
2017-05-24,,68,77.0,
2017-05-25,0.0,68,77.0,62.0
2017-05-26,0.0,69,78.0,60.0
2017-05-27,0.01,70,77.0,63.0
2017-05-28,0.0,70,80.0,
2017-05-29,0.0,69,78.0,62.0
2017-05-30,0.0,69,77.0,61.0
2017-05-31,0.0,70,76.0,
2017-06-01,0.0,72,81.0,62.0
2017-06-02,0.0,72,82.0,63.0
2017-06-03,0.0,74,86.0,63.0
2017-06-04,0.0,75,86.0,65.0
2017-06-05,0.0,75,83.0,66.0
2017-06-06,0.0,71,76.0,
2017-06-07,0.19,74,84.0,
2017-06-08,0.0,73,81.0,
2017-06-09,0.0,72,81.0,63.0
2017-06-10,0.0,73,81.0,64.0
2017-06-11,0.0,74,83.0,65.0
2017-06-12,0.0,75,82.0,
2017-06-13,0.0,75,84.0,67.0
2017-06-14,0.0,75,82.0,67.0
2017-06-15,0.0,75,86.0,66.0
2017-06-16,0.0,78,89.0,67.0
2017-06-17,0.0,79,90.0,72.0
2017-06-18,0.0,76,84.0,
2017-06-19,0.0,74,81.0,
2017-06-20,0.09,75,85.0,67.0
2017-06-21,0.0,76,84.0,69.0
2017-06-22,0.0,76,85.0,67.0
2017-06-23,0.0,79,89.0,71.0
2017-06-24,0.0,79,,72.0
2017-06-25,0.0,81,91.0,71.0
2017-06-26,0.0,82,91.0,75.0
2017-06-27,0.0,84,92.0,76.0
2017-06-28,0.0,86,96.0,79.0
2017-06-29,0.0,87,98.0,
2017-06-30,0.0,87,96.0,78.0
2017-07-01,0.0,86,94.0,
2017-07-02,0.0,79,88.0,
2017-07-03,0.0,77,85.0,71.0
2017-07-04,0.0,78,86.0,69.0
2017-07-05,0.0,78,87.0,71.0
2017-07-06,0.0,80,92.0,69.0
2017-07-07,0.0,83,95.0,
2017-07-08,0.0,84,93.0,72.0
2017-07-09,0.0,85,97.0,72.0
2017-07-10,0.0,86,98.0,75.0
2017-07-11,0.0,84,95.0,73.0
2017-07-12,0.0,86,95.0,75.0
2017-07-13,0.0,88,102.0,
2017-07-14,0.0,83,92.0,
2017-07-15,0.0,80,90.0,72.0
2017-07-16,0.0,79,86.0,73.0
2017-07-17,0.0,79,86.0,73.0
2017-07-18,0.0,78,87.0,70.0
2017-07-19,0.0,78,86.0,70.0
2017-07-20,0.0,79,87.0,70.0
2017-07-21,0.0,80,89.0,70.0
2017-07-22,0.0,80,,71.0
2017-07-23,0.0,85,95.0,
2017-07-24,0.0,86,96.0,80.0
2017-07-25,0.0,82,93.0,
2017-07-26,0.0,78,84.0,74.0
2017-07-27,0.0,77,84.0,
2017-07-28,0.0,78,88.0,71.0
2017-07-29,0.0,79,90.0,71.0
2017-07-30,0.0,80,89.0,71.0
2017-07-31,0.0,81,89.0,73.0
2017-08-01,0.0,83,95.0,73.0
2017-08-02,0.0,86,95.0,
2017-08-03,0.0,88,99.0,
2017-08-04,0.0,88,100.0,77.0
2017-08-05,0.0,89,101.0,79.0
2017-08-06,0.0,89,99.0,81.0
2017-08-07,0.0,88,99.0,78.0
2017-08-08,0.0,87,95.0,
2017-08-09,0.0,87,97.0,76.0
2017-08-10,0.0,87,97.0,77.0
2017-08-11,0.0,86,98.0,
2017-08-12,0.0,80,88.0,
2017-08-13,0.0,79,86.0,73.0
2017-08-14,0.0,79,86.0,72.0
2017-08-15,0.0,79,,
2017-08-16,0.0,80,90.0,71.0
2017-08-17,0.0,83,95.0,
2017-08-18,0.0,82,90.0,74.0
2017-08-19,0.0,84,94.0,73.0
2017-08-20,0.0,82,91.0,74.0
2017-08-21,0.0,80,87.0,
2017-08-22,0.0,79,86.0,73.0
2017-08-23,0.0,79,86.0,72.0
2017-08-24,0.04,79,87.0,
2017-08-25,0.05,80,90.0,72.0
2017-08-26,0.0,81,91.0,73.0
2017-08-27,0.0,81,94.0,71.0
2017-08-28,0.0,83,95.0,70.0
2017-08-29,0.0,83,90.0,
2017-08-30,0.0,81,89.0,
2017-08-31,,80,88.0,
2017-09-01,0.0,79,86.0,
2017-09-02,0.0,81,87.0,74.0
2017-09-03,0.0,78,84.0,
2017-09-04,0.0,77,82.0,71.0
2017-09-05,0.0,76,85.0,69.0
2017-09-06,0.0,78,89.0,69.0
2017-09-07,0.0,77,85.0,69.0
2017-09-08,0.06,75,84.0,67.0
2017-09-09,0.78,75,83.0,67.0
2017-09-10,0.01,80,85.0,74.0
2017-09-11,0.01,76,81.0,70.0
2017-09-12,0.0,78,85.0,71.0
2017-09-13,0.0,77,85.0,69.0
2017-09-14,0.0,76,84.0,69.0
2017-09-15,0.01,79,88.0,71.0
2017-09-16,0.01,80,89.0,71.0
2017-09-17,0.01,81,88.0,
2017-09-18,0.01,77,83.0,
2017-09-19,0.0,76,86.0,70.0
2017-09-20,0.0,72,79.0,
2017-09-21,0.0,70,79.0,62.0
2017-09-22,0.0,71,79.0,62.0
2017-09-23,0.0,74,80.0,67.0
2017-09-24,0.33,72,76.0,63.0
2017-09-25,0.48,72,80.0,
2017-09-26,0.01,72,80.0,
2017-09-27,0.0,72,79.0,65.0
2017-09-28,0.0,71,78.0,66.0
2017-09-29,0.0,72,78.0,
2017-09-30,0.0,70,78.0,64.0
2017-10-01,0.0,71,79.0,
2017-10-02,0.01,69,72.0,64.0
2017-10-03,1.61,70,,66.0
2017-10-04,0.29,71,74.0,
2017-10-05,0.0,73,76.0,67.0
2017-10-06,0.86,72,77.0,
2017-10-07,0.08,71,77.0,
2017-10-08,0.02,66,72.0,59.0
2017-10-09,0.0,68,75.0,60.0
2017-10-10,0.0,70,77.0,63.0
2017-10-11,0.01,70,77.0,
2017-10-12,0.0,69,75.0,64.0
2017-10-13,0.0,68,,62.0
2017-10-14,0.0,67,76.0,60.0
2017-10-15,0.01,68,76.0,
2017-10-16,0.0,69,76.0,
2017-10-17,0.02,67,76.0,
2017-10-18,0.01,67,77.0,59.0
2017-10-19,0.0,70,77.0,62.0
2017-10-20,0.0,72,78.0,66.0
2017-10-21,0.01,71,76.0,
2017-10-22,0.0,71,78.0,64.0
2017-10-23,0.04,68,73.0,
2017-10-24,0.01,66,72.0,62.0
2017-10-25,0.02,67,,62.0
2017-10-26,0.0,66,71.0,
2017-10-27,0.0,67,73.0,60.0
2017-10-28,0.01,67,71.0,
2017-10-29,0.08,66,72.0,
2017-10-30,0.0,68,74.0,
2017-10-31,0.0,66,74.0,61.0
2017-11-01,0.0,65,70.0,61.0
2017-11-02,0.22,64,71.0,59.0
2017-11-03,0.13,67,73.0,59.0
2017-11-04,0.01,66,71.0,59.0
2017-11-05,0.0,67,71.0,64.0
2017-11-06,,68,73.0,
2017-11-07,0.02,62,68.0,59.0
2017-11-08,0.0,63,70.0,58.0
2017-11-09,0.0,65,70.0,56.0
2017-11-10,0.0,67,72.0,59.0
2017-11-11,0.09,67,72.0,
2017-11-12,0.0,68,72.0,
2017-11-13,0.01,64,70.0,
2017-11-14,0.29,54,65.0,49.0
2017-11-15,0.75,58,,50.0
2017-11-16,0.38,59,65.0,55.0
2017-11-17,0.44,60,65.0,56.0
2017-11-18,0.1,61,68.0,57.0
2017-11-19,0.01,61,66.0,57.0
2017-11-20,0.0,62,67.0,
2017-11-21,0.0,60,66.0,
2017-11-22,0.01,61,,55.0
2017-11-23,0.0,62,68.0,55.0
2017-11-24,0.0,63,68.0,
2017-11-25,0.01,61,68.0,53.0
2017-11-26,0.01,63,68.0,59.0
2017-11-27,0.0,57,62.0,
2017-11-28,0.02,56,61.0,52.0
2017-11-29,0.01,62,,54.0
2017-11-30,0.0,67,70.0,63.0
2017-12-01,0.0,58,67.0,
2017-12-02,0.04,56,62.0,51.0
2017-12-03,0.15,56,62.0,50.0
2017-12-04,0.0,55,60.0,51.0
2017-12-05,0.06,55,61.0,49.0
2017-12-06,0.01,54,61.0,
2017-12-07,0.0,54,63.0,47.0
2017-12-08,0.0,55,63.0,47.0
2017-12-09,0.0,59,64.0,50.0
2017-12-10,0.0,55,59.0,
2017-12-11,0.02,61,65.0,49.0
2017-12-12,0.02,63,67.0,
2017-12-13,0.0,62,68.0,
2017-12-14,0.0,58,64.0,53.0
2017-12-15,0.0,62,66.0,56.0
2017-12-16,0.0,60,,
2017-12-17,0.09,55,61.0,51.0
2017-12-18,0.26,52,57.0,48.0
2017-12-19,0.0,51,58.0,43.0
2017-12-20,0.03,52,55.0,50.0
2017-12-21,0.32,52,54.0,49.0
2017-12-22,0.0,51,56.0,
2017-12-23,0.0,53,60.0,44.0
2017-12-24,0.0,53,61.0,46.0
2017-12-25,0.0,55,,48.0
2017-12-26,0.01,56,61.0,51.0
2017-12-27,0.0,58,61.0,55.0
2017-12-28,0.15,56,60.0,
2017-12-29,0.38,53,,48.0
2017-12-30,0.24,57,62.0,
2017-12-31,0.0,59,,
2018-01-01,0.01,59,,54.0
2018-01-02,0.0,58,62.0,55.0
2018-01-03,0.0,58,61.0,53.0
2018-01-04,0.0,61,63.0,60.0
2018-01-05,0.0,60,65.0,
2018-01-06,0.01,60,65.0,54.0
2018-01-07,0.0,63,66.0,59.0
2018-01-08,0.0,63,67.0,
2018-01-09,0.0,62,,
2018-01-10,0.0,57,62.0,
2018-01-11,0.0,56,62.0,
2018-01-12,0.2,52,58.0,
2018-01-13,0.23,54,60.0,47.0
2018-01-14,0.0,55,61.0,47.0
2018-01-15,0.0,56,61.0,
2018-01-16,0.0,56,62.0,49.0
2018-01-17,0.0,59,63.0,56.0
2018-01-18,0.0,55,61.0,
2018-01-19,0.0,56,61.0,49.0
2018-01-20,0.0,55,62.0,
2018-01-21,0.0,56,,50.0
2018-01-22,0.05,59,64.0,
2018-01-23,0.0,58,64.0,
2018-01-24,0.01,55,61.0,
2018-01-25,0.0,52,58.0,45.0
2018-01-26,0.0,56,62.0,49.0
2018-01-27,0.0,58,64.0,54.0
2018-01-28,0.0,57,63.0,
2018-01-29,0.0,54,64.0,48.0
2018-01-30,0.01,54,62.0,46.0
2018-01-31,0.0,55,62.0,
2018-02-01,0.0,58,63.0,50.0
2018-02-02,0.0,61,,
2018-02-03,0.1,58,63.0,
2018-02-04,0.38,52,58.0,
2018-02-05,0.0,54,61.0,44.0
2018-02-06,0.0,59,63.0,
2018-02-07,0.01,57,60.0,54.0
2018-02-08,0.0,55,62.0,
2018-02-09,0.19,52,54.0,49.0
2018-02-10,4.28,53,58.0,48.0
2018-02-11,0.43,53,59.0,47.0
2018-02-12,0.02,53,56.0,47.0
2018-02-13,0.11,55,61.0,
2018-02-14,0.01,52,58.0,
2018-02-15,0.46,52,58.0,47.0
2018-02-16,0.0,50,,44.0
2018-02-17,0.0,54,60.0,45.0
2018-02-18,0.03,56,61.0,
2018-02-19,0.01,56,,51.0
2018-02-20,0.01,54,60.0,
2018-02-21,0.34,52,59.0,
2018-02-22,0.04,56,63.0,46.0
2018-02-23,0.05,55,,49.0
2018-02-24,0.48,55,59.0,50.0
2018-02-25,0.0,57,65.0,
2018-02-26,0.06,54,60.0,50.0
2018-02-27,0.15,54,63.0,45.0
2018-02-28,0.0,54,61.0,44.0
2018-03-01,0.0,61,65.0,57.0
2018-03-02,0.0,62,74.0,
2018-03-03,0.0,61,68.0,53.0
2018-03-04,0.0,61,68.0,54.0
2018-03-05,0.05,60,64.0,56.0
2018-03-06,0.0,59,64.0,
2018-03-07,0.01,58,63.0,
2018-03-08,0.01,56,63.0,51.0
2018-03-09,0.0,59,65.0,52.0
2018-03-10,0.02,61,69.0,54.0
2018-03-11,0.0,62,67.0,
2018-03-12,0.0,61,70.0,
2018-03-13,0.0,58,63.0,
2018-03-14,0.0,58,64.0,
2018-03-15,0.01,60,65.0,51.0
2018-03-16,0.0,65,71.0,61.0
2018-03-17,0.0,62,67.0,
2018-03-18,0.0,59,65.0,53.0
2018-03-19,0.02,56,63.0,
2018-03-20,0.05,59,64.0,51.0
2018-03-21,0.0,57,64.0,51.0
2018-03-22,0.25,54,58.0,
2018-03-23,0.13,51,58.0,47.0
2018-03-24,1.07,54,60.0,47.0
2018-03-25,0.06,57,60.0,54.0
2018-03-26,0.06,56,63.0,51.0
2018-03-27,0.04,56,63.0,51.0
2018-03-28,0.03,57,63.0,49.0
2018-03-29,0.01,60,67.0,53.0
2018-03-30,0.0,66,72.0,59.0
2018-03-31,0.0,64,72.0,
2018-04-01,0.0,58,63.0,
2018-04-02,0.0,56,63.0,
2018-04-03,0.0,58,65.0,49.0
2018-04-04,0.0,59,64.0,56.0
2018-04-05,0.01,61,67.0,
2018-04-06,0.0,61,71.0,53.0
2018-04-07,0.0,60,69.0,50.0
2018-04-08,0.0,60,65.0,53.0
2018-04-09,0.04,62,71.0,
2018-04-10,0.01,59,66.0,50.0
2018-04-11,0.06,62,69.0,59.0
2018-04-12,0.0,63,70.0,
2018-04-13,0.0,63,69.0,58.0
2018-04-14,0.01,63,67.0,60.0
2018-04-15,0.0,63,72.0,
2018-04-16,0.0,61,69.0,
2018-04-17,0.0,62,,56.0
2018-04-18,0.0,61,67.0,55.0
2018-04-19,0.01,63,69.0,58.0
2018-04-20,0.01,65,73.0,60.0
2018-04-21,0.0,67,78.0,58.0
2018-04-22,0.0,65,76.0,55.0
2018-04-23,0.0,66,76.0,56.0
2018-04-24,0.0,68,80.0,58.0
2018-04-25,0.0,67,77.0,56.0
2018-04-26,0.0,66,76.0,57.0
2018-04-27,0.0,67,72.0,
2018-04-28,0.0,66,72.0,63.0
2018-04-29,0.0,67,72.0,
2018-04-30,0.0,68,79.0,
2018-05-01,0.0,67,74.0,
2018-05-02,0.0,65,73.0,
2018-05-03,0.06,60,63.0,58.0
2018-05-04,0.06,63,70.0,57.0
2018-05-05,0.0,64,73.0,56.0
2018-05-06,0.01,65,75.0,55.0
2018-05-07,0.02,67,78.0,56.0
2018-05-08,0.0,67,75.0,58.0
2018-05-09,0.0,65,73.0,
2018-05-10,0.0,65,72.0,61.0
2018-05-11,0.0,66,75.0,
2018-05-12,0.0,66,76.0,
2018-05-13,0.0,67,76.0,58.0
2018-05-14,0.0,67,75.0,62.0
2018-05-15,0.0,65,71.0,
2018-05-16,0.01,65,72.0,58.0
2018-05-17,0.0,66,72.0,64.0
2018-05-18,0.02,68,72.0,
2018-05-19,0.02,67,73.0,64.0
2018-05-20,0.01,67,74.0,
2018-05-21,0.06,69,77.0,65.0
2018-05-22,0.0,69,75.0,65.0
2018-05-23,0.0,68,75.0,
2018-05-24,0.0,69,79.0,62.0
2018-05-25,0.0,69,76.0,
2018-05-26,0.0,72,82.0,61.0
2018-05-27,0.01,74,83.0,66.0
2018-05-28,0.0,73,82.0,66.0
2018-05-29,0.0,72,80.0,68.0
2018-05-30,0.0,73,79.0,
2018-05-31,0.01,74,82.0,67.0
2018-06-01,0.0,75,86.0,66.0
2018-06-02,0.0,77,87.0,
2018-06-03,0.0,75,85.0,67.0
2018-06-04,0.0,75,84.0,
2018-06-05,0.0,76,86.0,69.0
2018-06-06,0.0,75,81.0,
2018-06-07,0.0,76,84.0,
2018-06-08,0.0,74,80.0,
2018-06-09,0.0,73,82.0,66.0
2018-06-10,0.0,76,88.0,67.0
2018-06-11,0.0,76,88.0,67.0
2018-06-12,0.0,78,89.0,70.0
2018-06-13,0.0,75,86.0,
2018-06-14,0.0,72,80.0,68.0
2018-06-15,0.0,71,78.0,67.0
2018-06-16,0.0,72,79.0,67.0
2018-06-17,0.0,72,80.0,67.0
2018-06-18,0.0,73,82.0,68.0
2018-06-19,0.0,75,82.0,67.0
2018-06-20,0.0,74,83.0,
2018-06-21,0.0,73,81.0,
2018-06-22,0.39,74,82.0,66.0
2018-06-23,0.0,77,86.0,
2018-06-24,0.0,74,81.0,
2018-06-25,0.0,71,76.0,
2018-06-26,0.06,73,81.0,
2018-06-27,0.0,74,83.0,67.0
2018-06-28,0.0,75,86.0,65.0
2018-06-29,0.0,74,83.0,66.0
2018-06-30,0.0,75,83.0,
2018-07-01,0.01,77,86.0,
2018-07-02,0.0,77,84.0,
2018-07-03,0.01,77,86.0,
2018-07-04,0.0,79,91.0,70.0
2018-07-05,0.0,80,89.0,71.0
2018-07-06,0.0,79,88.0,74.0
2018-07-07,0.0,78,89.0,71.0
2018-07-08,0.0,79,89.0,
2018-07-09,0.0,78,87.0,
2018-07-10,0.0,78,88.0,72.0
2018-07-11,0.0,78,87.0,
2018-07-12,0.0,82,92.0,73.0
2018-07-13,0.0,83,96.0,73.0
2018-07-14,0.0,85,95.0,74.0
2018-07-15,0.0,81,89.0,75.0
2018-07-16,0.0,81,91.0,
2018-07-17,0.0,80,87.0,74.0
2018-07-18,0.0,80,,73.0
2018-07-19,,82,91.0,
2018-07-20,0.0,82,93.0,72.0
2018-07-21,0.0,81,92.0,72.0
2018-07-22,0.0,83,92.0,76.0
2018-07-23,0.01,83,93.0,
2018-07-24,0.0,80,88.0,
2018-07-25,0.0,80,89.0,72.0
2018-07-26,0.0,82,93.0,
2018-07-27,0.0,82,91.0,
2018-07-28,0.0,83,94.0,
2018-07-29,0.0,82,91.0,74.0
2018-07-30,0.0,82,91.0,72.0
2018-07-31,0.0,81,89.0,75.0
2018-08-01,0.0,83,91.0,75.0
2018-08-02,0.0,83,92.0,75.0
2018-08-03,0.0,83,94.0,75.0
2018-08-04,0.0,82,88.0,
2018-08-05,0.0,82,89.0,76.0
2018-08-06,0.32,81,87.0,78.0
2018-08-07,0.0,80,,
2018-08-08,0.0,80,87.0,
2018-08-09,0.0,81,90.0,76.0
2018-08-10,0.0,82,92.0,
2018-08-11,0.0,83,91.0,74.0
2018-08-12,0.0,82,90.0,75.0
2018-08-13,0.0,82,89.0,75.0
2018-08-14,0.0,81,88.0,72.0
2018-08-15,1.06,82,89.0,77.0
2018-08-16,0.01,80,88.0,
2018-08-17,0.0,80,89.0,74.0
2018-08-18,0.0,81,90.0,75.0
2018-08-19,0.0,80,87.0,73.0
2018-08-20,0.0,79,,
2018-08-21,0.35,78,86.0,71.0
2018-08-22,0.04,78,83.0,71.0
2018-08-23,0.26,79,86.0,73.0
2018-08-24,0.0,78,85.0,74.0
2018-08-25,0.08,80,87.0,
2018-08-26,0.0,79,86.0,75.0
2018-08-27,0.0,78,84.0,73.0
2018-08-28,0.0,77,,70.0
2018-08-29,0.0,77,86.0,69.0
2018-08-30,0.0,78,,70.0
2018-08-31,0.0,78,88.0,70.0
2018-09-01,0.0,78,86.0,71.0
2018-09-02,0.01,79,87.0,72.0
2018-09-03,0.01,80,91.0,72.0
2018-09-04,0.01,80,89.0,71.0
2018-09-05,0.0,80,89.0,72.0
2018-09-06,0.0,81,88.0,74.0
2018-09-07,0.0,83,95.0,77.0
2018-09-08,0.0,82,90.0,75.0
2018-09-09,0.0,80,88.0,75.0
2018-09-10,0.0,80,86.0,75.0
2018-09-11,0.0,78,85.0,
2018-09-12,0.0,80,87.0,72.0
2018-09-13,0.0,79,86.0,72.0
2018-09-14,0.0,78,,73.0
2018-09-15,0.0,77,,71.0
2018-09-16,0.0,78,86.0,71.0
2018-09-17,,79,,
2018-09-18,,78,86.0,
2018-09-19,0.0,78,86.0,71.0
2018-09-20,0.07,78,85.0,
2018-09-21,0.0,78,86.0,
2018-09-22,0.0,78,87.0,71.0
2018-09-23,0.0,78,85.0,73.0
2018-09-24,0.05,78,86.0,
2018-09-25,0.0,76,82.0,
2018-09-26,0.02,72,76.0,
2018-09-27,0.0,69,74.0,
2018-09-28,0.0,70,76.0,62.0
2018-09-29,,72,81.0,
2018-09-30,0.0,72,82.0,
2018-10-01,0.0,74,81.0,
2018-10-02,,68,77.0,63.0
2018-10-03,0.31,68,76.0,64.0
2018-10-04,0.28,69,78.0,
2018-10-05,0.04,72,79.0,
2018-10-06,0.0,71,80.0,64.0
2018-10-07,0.0,74,80.0,66.0
2018-10-08,0.0,74,81.0,
2018-10-09,0.15,72,78.0,66.0
2018-10-10,0.0,71,77.0,67.0
2018-10-11,0.0,71,78.0,66.0
2018-10-12,0.03,70,,66.0
2018-10-13,0.0,69,73.0,
2018-10-14,0.17,69,,63.0
2018-10-15,0.31,70,76.0,
2018-10-16,0.0,71,,64.0
2018-10-17,0.0,73,,70.0
2018-10-18,0.0,74,76.0,
2018-10-19,0.07,71,75.0,66.0
2018-10-20,0.02,72,76.0,70.0
2018-10-21,0.0,71,77.0,
2018-10-22,1.59,68,76.0,62.0
2018-10-23,0.0,65,69.0,59.0
2018-10-24,0.37,68,73.0,63.0
2018-10-25,0.0,68,,62.0
2018-10-26,0.0,70,74.0,62.0
2018-10-27,0.0,72,,68.0
2018-10-28,0.0,74,76.0,72.0
2018-10-29,0.0,75,,
2018-10-30,0.03,65,73.0,
2018-10-31,0.0,66,,57.0
2018-11-01,1.12,70,73.0,66.0
2018-11-02,0.07,70,74.0,
2018-11-03,0.02,71,75.0,
2018-11-04,0.01,67,72.0,
2018-11-05,0.0,66,73.0,58.0
2018-11-06,0.0,67,74.0,60.0
2018-11-07,0.21,66,74.0,
2018-11-08,0.0,64,72.0,59.0
2018-11-09,,64,,57.0
2018-11-10,0.0,62,72.0,57.0
2018-11-11,1.08,66,70.0,57.0
2018-11-12,0.1,68,72.0,
2018-11-13,0.0,65,71.0,
2018-11-14,0.0,63,71.0,
2018-11-15,0.01,62,69.0,54.0
2018-11-16,0.0,63,67.0,
2018-11-17,0.33,63,67.0,61.0
2018-11-18,0.21,63,68.0,
2018-11-19,0.02,67,,58.0
2018-11-20,0.0,69,72.0,
2018-11-21,0.05,64,,58.0
2018-11-22,0.0,63,71.0,
2018-11-23,0.01,64,71.0,55.0
2018-11-24,0.0,68,,64.0
2018-11-25,0.0,67,71.0,
2018-11-26,0.0,64,68.0,58.0
2018-11-27,0.0,61,67.0,54.0
2018-11-28,0.16,58,63.0,
2018-11-29,0.0,58,63.0,
2018-11-30,0.0,59,65.0,51.0
2018-12-01,0.01,59,63.0,
2018-12-02,0.94,59,65.0,53.0
2018-12-03,0.01,60,66.0,54.0
2018-12-04,0.0,62,67.0,60.0
2018-12-05,0.0,61,67.0,
2018-12-06,0.01,59,66.0,
2018-12-07,0.14,60,66.0,56.0
2018-12-08,0.04,60,65.0,53.0
2018-12-09,0.0,60,64.0,
2018-12-10,0.0,61,63.0,
2018-12-11,0.0,58,63.0,55.0
2018-12-12,0.0,59,64.0,
2018-12-13,0.0,60,65.0,54.0
2018-12-14,0.0,63,67.0,
2018-12-15,0.02,57,63.0,50.0
2018-12-16,0.0,56,60.0,53.0
2018-12-17,0.0,61,66.0,56.0
2018-12-18,0.03,56,60.0,
2018-12-19,0.0,55,61.0,49.0
2018-12-20,0.0,58,65.0,
2018-12-21,0.0,56,63.0,51.0
2018-12-22,0.01,57,63.0,51.0
2018-12-23,0.0,60,65.0,57.0
2018-12-24,0.0,61,,58.0
2018-12-25,0.0,58,62.0,
2018-12-26,0.0,53,57.0,47.0
2018-12-27,0.0,51,60.0,
2018-12-28,0.02,52,,42.0
2018-12-29,0.01,53,61.0,46.0
2018-12-30,0.01,53,61.0,44.0
2018-12-31,0.07,55,58.0,50.0
2019-01-01,0.0,53,,
2019-01-02,0.0,53,62.0,46.0
2019-01-03,0.17,50,57.0,
2019-01-04,0.02,45,51.0,
2019-01-05,0.02,46,51.0,
