DATE,PRCP,SNWD,TAVG,TMAX,TMIN
2015-01-01,0.12822580645161288,3.5047619047619043,37.187203791469194,41.94285714285714,32.39336492890995
2015-01-02,0.10677419354838703,3.0655737704918034,37.203791469194314,41.47142857142857,32.957142857142856
2015-01-03,0.00983870967741936,3.116949152542373,32.54976303317535,36.08530805687204,29.148325358851675
2015-01-04,0.011182795698924731,3.1169491525423734,27.054502369668246,31.123809523809523,23.09090909090909
2015-01-05,0.023010752688172036,3.4354838709677415,20.917061611374407,26.876777251184834,15.004761904761905
2015-01-06,0.1029032258064515,3.3467741935483866,22.92654028436019,30.36842105263158,15.265402843601896
2015-01-07,0.08661290322580639,4.473529411764705,29.85781990521327,33.23444976076555,26.445497630331754
2015-01-08,0.12281081081081074,4.174999999999999,31.04265402843602,36.344497607655505,25.691943127962084
2015-01-09,0.09817204301075268,4.268750000000001,27.654028436018958,33.28436018957346,22.138755980861244
2015-01-10,0.3475268817204303,4.344262295081969,23.78909952606635,31.076190476190476,16.582938388625593
2015-01-11,0.05524324324324317,7.233870967741937,19.77962085308057,26.298578199052134,13.688995215311005
2015-01-12,0.1937096774193548,8.062686567164178,12.957345971563981,22.454545454545453,3.5165876777251186
2015-01-13,0.06989189189189186,8.497058823529409,21.68957345971564,28.379146919431278,14.966666666666667
2015-01-14,0.02693548387096772,7.870588235294116,23.912322274881518,28.85238095238095,19.161137440758292
2015-01-15,0.2549189189189189,8.415714285714285,22.739336492890995,28.842105263157894,16.549763033175356
2015-01-16,0.047150537634408574,8.138461538461534,31.120853080568722,36.4,25.85308056872038
2015-01-17,0.01811827956989246,7.522950819672129,31.165876777251185,35.69047619047619,26.70952380952381
2015-01-18,0.034999999999999976,7.375806451612902,27.490521327014218,32.65876777251185,22.35238095238095
2015-01-19,0.06037837837837831,8.048484848484845,21.992890995260662,27.492890995260662,16.559808612440193
2015-01-20,0.07848648648648641,7.9223880597014915,18.26303317535545,22.095238095238095,14.483412322274882
2015-01-21,0.08215053763440854,9.032835820895519,19.4478672985782,22.72037914691943,16.21904761904762
2015-01-22,0.04284946236559136,10.084057971014495,17.90995260663507,22.71090047393365,13.238095238095237
2015-01-23,0.016344086021505368,9.953731343283582,11.727488151658768,18.033492822966508,5.540284360189573
2015-01-24,0.06929729729729726,9.560655737704916,17.606635071090047,25.028708133971293,9.966824644549764
2015-01-25,0.015860215053763435,9.926229508196727,20.53791469194313,27.14761904761905,14.0
2015-01-26,0.1772972972972972,9.825,23.44312796208531,31.425837320574164,15.138095238095238
2015-01-27,0.02876344086021502,10.440909090909086,25.27962085308057,31.1,19.57345971563981
2015-01-28,0.2024193548387097,9.769117647058822,28.028436018957347,33.838095238095235,21.99526066350711
2015-01-29,0.23454054054054063,9.63582089552239,30.428909952606634,32.92417061611374,27.9377990430622
2015-01-30,0.13709677419354838,11.368181818181814,27.45734597156398,29.76303317535545,25.177033492822968
2015-01-31,0.20772972972972964,12.133846153846154,25.94312796208531,27.919047619047618,23.961904761904762
2015-02-01,0.16421621621621613,13.328124999999996,24.253554502369667,27.04265402843602,21.63157894736842
2015-02-02,0.09794594594594595,15.322058823529414,19.355450236966824,22.213270142180093,16.717703349282296
